O,u,t,p,u,t,1,",",O,u,t,p,u,t,2,",",O,u,t,p,u,t,3,",",O,u,t,p,u,t,4,",",S,e,l,e,c,t,e,d,O,u,t,p,u,t
0.178996634385,0.00118754925827,0.000724224361371,0.865034470467,4
0.978689330461,7.34733473196e-05,0.00024535235673,0.0236877193062,1
0.999834684545,7.94802249692e-06,5.50384294549e-05,0.000113490733094,1
0.966977931247,6.0312970133e-05,0.000554599529905,0.0486648952051,1
0.955121777024,7.32144218585e-05,0.000563732366178,0.0657139673726,1
0.967907751725,4.60925450828e-05,0.000845176560078,0.0496351226605,1
0.915314059897,0.000171810389415,0.00027814078533,0.0930227053192,1
0.992277358525,3.1707772896e-05,0.000334638181978,0.0101335914766,1
0.969741964501,6.49572108867e-05,0.000444247939784,0.0419348556112,1
0.73955448244,0.00047961091836,0.000209264693014,0.242745752877,1
0.999865944337,9.68289715004e-06,3.15294042164e-05,7.14559186846e-05,1
0.967724698138,6.17043246742e-05,0.000520318945371,0.0468223609761,1
0.999841519294,1.08174166899e-05,3.13101437701e-05,8.36037464903e-05,1
0.9550724124,8.98918018319e-05,0.000399608790442,0.0589491077962,1
0.949262915513,0.000200192670401,0.000119454371932,0.0393265296232,1
4.65990158401e-06,0.999999273754,9.21616837063e-07,0.0518737521654,2
3.47293343953e-06,0.999999646754,7.76938150701e-07,0.0332547744976,2
6.23194530783e-06,0.999993115114,5.70184745261e-06,0.0711150216064,2
1.91539692315e-05,0.99257644521,0.00101808361253,0.23176127633,2
5.80104874456e-06,0.928856312816,0.106775076487,0.0190295171481,2
5.79822964761e-06,0.999996904946,2.81964736566e-06,0.0681057669569,2
3.57131838878e-06,0.99892747205,0.00341911369663,0.0125700267699,2
3.17772029559e-06,0.999999756788,6.2237777702e-07,0.0291934800777,2
2.25215802239e-06,0.999999916848,3.96628952862e-07,0.0173071954583,2
4.77794642816e-06,0.999998895821,1.38348745656e-06,0.0531854311165,2
3.04165870877e-06,0.999999810714,5.1604517334e-07,0.0271418125051,2
5.04978705703e-06,0.999998875208,1.26086699307e-06,0.0584109254974,2
3.90957292269e-06,0.999999455602,9.7208723153e-07,0.0395830634483,2
5.91160930304e-06,0.995249427763,0.00617403960635,0.0283822307042,2
4.83905973737e-06,0.99840261124,0.00288941175821,0.0219522389521,2
3.83058515619e-06,0.999999585432,7.53124516781e-07,0.0387016404391,2
1.02236507351e-05,0.843862032311,0.0914930486107,0.0518035563724,2
1.26662395653e-05,0.999970160704,6.68081541821e-06,0.207369506815,2
9.25053941233e-06,0.999991241354,3.37166491293e-06,0.13881071546,2
9.27395230661e-06,0.999992302339,2.91591322781e-06,0.140285743818,2
3.11250917187e-06,0.999999682804,8.64263120758e-07,0.0275810135455,2
1.2464129047e-05,0.996397361772,0.00109033952883,0.121722106699,2
1.59201629646e-06,0.00106769759501,0.999965005015,0.000373511890363,3
1.16557410581e-05,0.0184736583528,0.967112451287,0.0306293812569,3
1.73345498393e-06,0.000802529518576,0.999969292088,0.000422712688796,3
2.00104476819e-06,0.00244776695832,0.999869594092,0.000668377177738,3
7.6268464173e-06,0.0223988796964,0.982058011735,0.0136742344288,3
1.22020716265e-05,0.00688354598676,0.987020830424,0.0286192966719,3
1.13487820189e-06,0.00586033108214,0.999892260591,0.000244055011394,3
2.51727456716e-06,0.000379660099472,0.999970585666,0.000776438739028,3
7.7571122823e-07,0.00402614487707,0.999965653832,0.000108939373756,3
1.09784403031e-05,0.0732337349178,0.880708905024,0.0336511938074,3
1.47394482451e-06,0.000428259949877,0.999988446158,0.00028065852703,3
1.75486352253e-06,0.000578161423611,0.999977648085,0.000411146815511,3
2.23017032403e-06,0.0220004929441,0.998366038257,0.00115160780526,3
1.69552263606e-06,0.000384540373407,0.999986347598,0.000360550075475,3
3.13276827538e-06,0.0682036497746,0.989199728624,0.00270711054002,3
1.49448640154e-06,0.000777496794625,0.999977820058,0.000314342365486,3
2.22482908963e-06,0.0191587748373,0.998597029036,0.0011231057068,3
1.19295485682e-06,0.0012934349816,0.999975762933,0.000217742489292,3
1.42665730896e-06,0.000934929114535,0.999975455944,0.000295012664143,3
7.76522120096e-07,0.0263719563742,0.999744963995,0.000140249860592,3
2.48404706295e-05,0.0105406022549,0.923811868149,0.115703820026,3
2.36819033848e-06,0.00051866555327,0.999963969837,0.00072736151803,3
0.00971650069237,0.0087788499708,0.000795409217389,0.991365721761,4
0.00178547421225,0.0276417024363,0.00120380767096,0.997447373917,4
1.88614333836e-06,0.00123237460002,0.99994330061,0.000534307549264,3
0.00349342507366,0.00135894822868,0.0497991635032,0.940938908585,4
0.00118050049138,0.0306614627751,0.00212966013079,0.996134012688,4
0.352386443311,0.000821588553454,0.00050137629742,0.697773826635,4
0.041149315732,0.00304929055541,0.000874129452041,0.969550912179,4
0.000695705438758,0.0655135626007,0.0025181159959,0.99223909023,4
0.0395199548914,0.00351149943272,0.000727749176257,0.968546281398,4
0.00212543642554,0.0265359000523,0.00103442442082,0.997041783895,4
0.173823155821,0.00123645704034,0.000703744968476,0.867720432479,4
0.000749965322641,0.00512737274906,0.0405775003049,0.977709712005,4
0.131669463296,0.00134044099458,0.00087409552213,0.905864532264,4
2.0245485415e-05,0.999379037276,6.64232561229e-05,0.317673511605,2
